timestamp,symbol,enter,leave,scale
2026-08-07 20:00:00+00:00,AAPL,False,False,1.0
2026-08-07 20:00:00+00:00,TSLA,False,False,0.9176967543153798
2026-08-08 00:00:00+00:00,QQQ,False,False,1.0
2026-08-08 00:00:00+00:00,SPY,False,False,1.0
2026-08-08 00:00:00+00:00,AAPL,False,False,1.0
2026-08-08 00:00:00+00:00,TSLA,False,False,0.9326910508294425
2026-08-12 08:00:00+00:00,QQQ,False,False,1.0
2026-08-12 08:00:00+00:00,AAPL,False,False,1.0
2026-08-12 12:00:00+00:00,QQQ,False,False,1.0
2026-08-12 12:00:00+00:00,SPY,False,False,1.0
2026-08-12 12:00:00+00:00,AAPL,False,False,1.0
2026-08-12 12:00:00+00:00,TSLA,False,False,1.0
